EDA
0
0.035877
0.070473
0.067911
0.067911
0.069192
0.069192
0.066629
0.067911
0.067911
0.069192
0.067911
0.067911
0.069192
0.066629
0.067911
0.067911
0.065348
0.066629
0.064067
0.062785
0.061504
0.065348
0.064067
0.061504
0.062785
0.058941
0.061504
0.058941
0.060223
0.058941
0.058941
0.060223
0.058941
0.060223
0.060223
0.058941
0.058941
0.05766
0.05766
0.058941
0.05766
0.056379
0.056379
0.055097
0.056379
0.053816
0.056379
0.055097
0.053816
0.053816
0.056379
0.055097
0.053816
0.055097
0.053816
0.055097
0.056379
0.053816
0.053816
0.053816
0.053816
0.055097
0.055097
0.055097
0.056379
0.056379
0.053816
0.056379
0.056379
0.055097
0.056379
0.053816
0.055097
0.055097
0.053816
0.055097
0.053816
0.053816
0.056379
0.053816
0.055097
0.058941
0.053816
0.055097
0.055097
0.055097
0.056379
0.055097
0.053816
0.055097
0.055097
0.053816
0.055097
0.052535
0.053816
0.055097
0.053816
0.053816
0.056379
0.053816
0.056379
0.053816
0.053816
0.056379
0.055097
0.056379
0.056379
0.055097
0.055097
0.056379
0.055097
0.053816
0.055097
0.055097
0.056379
0.055097
0.055097
0.055097
0.055097
0.056379
0.056379
0.055097
0.056379
0.056379
0.053816
0.056379
0.053816
0.056379
0.055097
0.053816
0.053816
0.053816
0.053816
0.056379
0.053816
0.055097
0.052535
0.048691
0.055097
0.056379
0.053816
0.053816
0.056379
0.053816
0.055097
0.053816
0.055097
0.055097
0.053816
0.055097
0.055097
0.053816
0.055097
0.053816
0.055097
0.055097
0.055097
0.055097
0.056379
0.053816
0.056379
0.051253
0.055097
0.055097
0.055097
0.056379
0.056379
0.053816
0.056379
0.056379
0.053816
0.056379
0.055097
0.056379
0.056379
0.055097
0.056379
0.053816
0.056379
0.053816
0.055097
0.055097
0.056379
0.056379
0.056379
0.056379
0.056379
0.055097
0.055097
0.056379
0.05766
0.056379
0.055097
0.056379
0.055097
0.056379
0.055097
0.05766
0.056379
0.055097
0.055097
0.055097
0.055097
0.056379
0.055097
0.056379
0.055097
0.055097
0.05766
0.055097
0.05766
0.05766
0.056379
0.055097
0.055097
0.056379
0.05766
0.056379
0.05766
0.05766
0.05766
0.05766
0.058941
0.056379
0.05766
0.05766
0.05766
0.056379
0.056379
0.056379
0.05766
0.056379
0.05766
0.05766
0.05766
0.05766
0.056379
0.056379
0.056379
0.056379
0.05766
0.05766
0.056379
0.058941
0.058941
0.056379
0.056379
0.056379
0.058941
0.05766
0.05766
0.058941
0.056379
0.05766
0.058941
0.05766
0.058941
0.058941
0.05766
0.058941
0.05766
0.056379
0.058941
0.05766
0.05766
0.056379
0.056379
0.058941
0.05766
0.05766
0.058941
0.05766
0.058941
0.058941
0.058941
0.058941
0.05766
0.058941
0.058941
0.05766
0.05766
0.05766
0.05766
0.056379
0.05766
0.058941
0.058941
0.058941
0.060223
0.058941
0.060223
0.058941
0.058941
0.058941
0.058941
0.060223
0.058941
0.060223
0.060223
0.058941
0.064067
0.060223
0.05766
0.060223
0.058941
0.058941
0.060223
0.058941
0.060223
0.060223
0.058941
0.058941
0.058941
0.058941
0.058941
0.058941
0.058941
0.058941
0.060223
0.058941
0.060223
0.05766
0.058941
0.061504
0.060223
0.058941
0.060223
0.060223
0.061504
0.060223
0.060223
0.062785
0.060223
0.061504
0.060223
0.058941
0.061504
0.061504
0.064067
0.061504
0.060223
0.061504
0.060223
0.061504
0.061504
0.061504
0.061504
0.061504
0.061504
0.062785
0.061504
0.062785
0.061504
0.062785
0.062785
0.061504
0.062785
0.060223
0.062785
0.061504
0.062785
0.062785
0.061504
0.062785
0.064067
0.064067
0.062785
0.062785
0.062785
0.062785
0.062785
0.064067
0.062785
0.064067
0.062785
0.064067
0.062785
0.064067
0.064067
0.061504
0.064067
0.062785
0.062785
0.067911
0.064067
0.064067
0.060223
0.060223
0.062785
0.061504
0.061504
0.061504
0.061504
0.062785
0.061504
0.062785
0.061504
0.062785
0.062785
0.061504
0.062785
0.060223
0.062785
0.062785
0.062785
0.062785
0.061504
0.064067
0.061504
0.062785
0.065348
0.05766
0.061504
0.061504
0.062785
0.064067
0.061504
0.062785
0.061504
0.061504
0.062785
0.060223
0.062785
0.060223
0.064067
0.061504
0.061504
0.062785
0.062785
0.058941
0.061504
0.060223
0.061504
0.058941
0.060223
0.062785
0.062785
